Itagimirim;BA;6869
ItaguaçudaBahia;BA;14429
ItajudoColônia;BA;6682
Itajuípe;BA;20491
Itamaraju;BA;64486
Itamari;BA;8035
Itambé;BA;23049
Itanagra;BA;6441
Itanhém;BA;19405
Itaparica;BA;22228
Itapé;BA;8761
Itapebi;BA;10259
Itapetinga;BA;76147
Itapicuru;BA;35576
Itapitanga;BA;10313
Itaquara;BA;8319
Itarantim;BA;19747
Itatim;BA;14487
Itiruçu;BA;12576
Itiúba;BA;36089
Itororó;BA;20382
Ituaçu;BA;18962
Ituberá;BA;28602
Iuiu;BA;10994
Jaborandi;BA;8385
Jacaraci;BA;14842
Jacobina;BA;80518
Jaguaquara;BA;54423
Jaguarari;BA;33570
Jaguaripe;BA;18788
Jandaíra;BA;10709
Jequié;BA;155966
Jeremoabo;BA;40463
Jiquiriçá;BA;14537
Jitaúna;BA;11166
JoãoDourado;BA;25188
Juazeiro;BA;216707
Jucuruçu;BA;9126
Jussara;BA;15284
Jussari;BA;5833
Jussiape;BA;6186
LafaieteCoutinho;BA;3724
LagoaReal;BA;15665
Laje;BA;23840
Lajedão;BA;3955
Lajedinho;BA;3783
LajedodoTabocal;BA;8562
Lamarão;BA;8307
Lapão;BA;27223
LaurodeFreitas;BA;198440
Lençóis;BA;11409
LicíniodeAlmeida;BA;12388
LivramentodeNossaSenhora;BA;45732
LuísEduardoMagalhães;BA;87519
Macajuba;BA;11348
Macarani;BA;18755
Macaúbas;BA;49826
Macururé;BA;7824
MadredeDeus;BA;21093
Maetinga;BA;3161
Maiquinique;BA;10112
Mairi;BA;18676
Malhada;BA;16845
MalhadadePedras;BA;8393
ManoelVitorino;BA;13240
Mansidão;BA;13643
Maracás;BA;20834
Maragogipe;BA;44677
Maraú;BA;20570
MarcionílioSouza;BA;10406
Mascote;BA;13822
MatadeSãoJoão;BA;46583
Matina;BA;12201
MedeirosNeto;BA;22688
MiguelCalmon;BA;26023
Milagres;BA;10950
Mirangaba;BA;18338
Mirante;BA;8641
MonteSanto;BA;49418
Morpará;BA;8519
MorrodoChapéu;BA;35413
Mortugaba;BA;12042
Mucugê;BA;9062
Mucuri;BA;41748
MulungudoMorro;BA;10889
MundoNovo;BA;26776
MunizFerreira;BA;7422
MuquémdoSãoFrancisco;BA;11348
Muritiba;BA;29399
Mutuípe;BA;22221
Nazaré;BA;28525
NiloPeçanha;BA;13997
Nordestina;BA;13130
NovaCanaã;BA;16462
NovaFátima;BA;7812
NovaIbiá;BA;6591
NovaItarana;BA;8226
NovaRedenção;BA;9118
NovaSoure;BA;26947
NovaViçosa;BA;43376
NovoHorizonte;BA;12385
NovoTriunfo;BA;15440
Olindina;BA;28229
OliveiradosBrejinhos;BA;21825
Ouriçangas;BA;8564
Ourolândia;BA;17451
PalmasdeMonteAlto;BA;21750
Palmeiras;BA;9019
Paramirim;BA;21607
Paratinga;BA;32000
Paripiranga;BA;28989
PauBrasil;BA;9831
PauloAfonso;BA;117782
PédeSerra;BA;13578
Pedrão;BA;7347
PedroAlexandre;BA;16667
Piatã;BA;17123
PilãoArcado;BA;35048
Pindaí;BA;16260
Pindobaçu;BA;20150
Pintadas;BA;10437
PiraídoNorte;BA;10023
Piripá;BA;10707
Piritiba;BA;24755
Planaltino;BA;9322
Planalto;BA;26265
Poções;BA;46871
Pojuca;BA;39519
PontoNovo;BA;14914
PortoSeguro;BA;148686
Potiraguá;BA;7224
Prado;BA;28174
PresidenteDutra;BA;15142
PresidenteJânioQuadros;BA;12338
PresidenteTancredoNeves;BA;27719
Queimadas;BA;25439
Quijingue;BA;27580
Quixabeira;BA;8972
RafaelJambeiro;BA;22621
Remanso;BA;41008
Retirolândia;BA;14396
RiachãodasNeves;BA;22339
RiachãodoJacuípe;BA;33436
RiachodeSantana;BA;35421
RibeiradoAmparo;BA;14592
RibeiradoPombal;BA;53807
RibeirãodoLargo;BA;5812
RiodeContas;BA;12989
RiodoAntônio;BA;15371
RiodoPires;BA;11655
RioReal;BA;40732
Rodelas;BA;9331
RuyBarbosa;BA;30814
SalinasdaMargarida;BA;15667
Salvador;BA;2872347
SantaBárbara;BA;20791
SantaBrígida;BA;14213
SantaCruzCabrália;BA;27778
SantaCruzdaVitória;BA;6315
SantaInês;BA;10631
Santaluz;BA;37348
SantaLuzia;BA;12597
SantaMariadaVitória;BA;39845
Santana;BA;26614
Santanópolis;BA;8943
SantaRitadeCássia;BA;28338
SantaTerezinha;BA;10405
SantoAmaro;BA;60069
SantoAntôniodeJesus;BA;101512
SantoEstêvão;BA;52850
SãoDesidério;BA;33742
SãoDomingos;BA;9058
SãoFélix;BA;14740
SãoFélixdoCoribe;BA;15391
SãoFelipe;BA;21074
SãoFranciscodoConde;BA;39802
SãoGabriel;BA;18793
SãoGonçalodosCampos;BA;37550
SãoJosédaVitória;BA;5657
SãoJosédoJacuípe;BA;10462
SãoMigueldasMatas;BA;11675
SãoSebastiãodoPassé;BA;44300
Sapeaçu;BA;17398
SátiroDias;BA;17273
Saubara;BA;12043
Saúde;BA;12913
Seabra;BA;44091
SebastiãoLaranjeiras;BA;11434
SenhordoBonfim;BA;79015
SerradoRamalho;BA;31472
SentoSé;BA;40684
SerraDourada;BA;17386
SerraPreta;BA;14878
Serrinha;BA;80861
Serrolândia;BA;13397
SimõesFilho;BA;134377
SítiodoMato;BA;13012
SítiodoQuinto;BA;9986
Sobradinho;BA;23191
SoutoSoares;BA;16979
TabocasdoBrejoVelho;BA;12518
Tanhaçu;BA;20403
TanqueNovo;BA;17366
Tanquinho;BA;7918
Taperoá;BA;21074
Tapiramutá;BA;17010
TeixeiradeFreitas;BA;160487
TeodoroSampaio;BA;7425
Teofilândia;BA;22518
Teolândia;BA;14943
TerraNova;BA;13033
Tremedal;BA;16394
Tucano;BA;50687
Uauá;BA;24240
Ubaíra;BA;19895
Ubaitaba;BA;19056
Ubatã;BA;27035
Uibaí;BA;13887
Umburanas;BA;19222
Una;BA;19002
Urandi;BA;16658
Uruçuca;BA;20519
Utinga;BA;19178
Valença;BA;96562
Valente;BA;28473
VárzeadaRoça;BA;14104
VárzeadoPoço;BA;9170
VárzeaNova;BA;12697
Varzedo;BA;8838
VeraCruz;BA;43223
Vereda;BA;6205
VitóriadaConquista;BA;338480
Wagner;BA;9345
Wanderley;BA;12238
WenceslauGuimarães;BA;21101
Xique-Xique;BA;46483
AbadiadosDourados;MG;6989
Abaeté;MG;23237
AbreCampo;MG;13454
Acaiaca;MG;3994
Açucena;MG;9470
ÁguaBoa;MG;13735
ÁguaComprida;MG;1999
Aguanil;MG;4486
ÁguasFormosas;MG;19207
ÁguasVermelhas;MG;13539
Aimorés;MG;25167
Aiuruoca;MG;6003
Alagoa;MG;2674
Albertina;MG;3007
AlémParaíba;MG;35362
Alfenas;MG;79996
AlfredoVasconcelos;MG;6907
Almenara;MG;41896
Alpercata;MG;7424
Alpinópolis;MG;19853
Alterosa;MG;14466
AltoCaparaó;MG;5847
AltoRioDoce;MG;11000
Alvarenga;MG;3907
Alvinópolis;MG;15203
AlvoradadeMinas;MG;3606
AmparodoSerra;MG;4713
Andradas;MG;41077
CachoeiradePajeú;MG;9412
Andrelândia;MG;12224
Angelândia;MG;8520
AntônioCarlos;MG;11445
AntônioDias;MG;9318
AntônioPradodeMinas;MG;1598
Araçaí;MG;2347
Aracitaba;MG;2063
Araçuaí;MG;36708
Araguari;MG;117267
Arantina;MG;2795
Araponga;MG;8439
Araporã;MG;6869
Arapuá;MG;2834
Araújos;MG;9273
Araxá;MG;106229
Arceburgo;MG;10772
Arcos;MG;40092
Areado;MG;15070
Argirita;MG;2727
Aricanduva;MG;5231
Arinos;MG;17875
AstolfoDutra;MG;14179
Ataléia;MG;12868
AugustodeLima;MG;4869
Baependi;MG;19148
Baldim;MG;7826
Bambuí;MG;23829
Bandeira;MG;4795
BandeiradoSul;MG;5746
BarãodeCocais;MG;32485
BarãodeMonteAlto;MG;5397
Barbacena;MG;137313
BarraLonga;MG;5131
Barroso;MG;20810
BelaVistadeMinas;MG;10255
BelmiroBraga;MG;3429
BeloHorizonte;MG;2512070
BeloOriente;MG;26700
BeloVale;MG;7715
Berilo;MG;11932
Bertópolis;MG;4604
Berizal;MG;4735
Betim;MG;439340
BiasFortes;MG;3379
Bicas;MG;14494
Biquinhas;MG;2515
BoaEsperança;MG;40127
BocainadeMinas;MG;5090
Bocaiúva;MG;49979
BomDespacho;MG;50605
BomJardimdeMinas;MG;6474
BomJesusdaPenha;MG;4217
BomJesusdoAmparo;MG;6083
BomJesusdoGalho;MG;14935
BomRepouso;MG;10547
BomSucesso;MG;17603
Bonfim;MG;6868
BonfinópolisdeMinas;MG;5493
BonitodeMinas;MG;11230
BordadaMata;MG;19412
Botelhos;MG;14971
Botumirim;MG;6319
BrasilândiadeMinas;MG;16538
BrasíliadeMinas;MG;32347
BrásPires;MG;4333
Braúnas;MG;4801
Brazópolis;MG;14459
Brumadinho;MG;40103
BuenoBrandão;MG;11001
Buenópolis;MG;10365
Bugre;MG;3982
Buritis;MG;24841
Buritizeiro;MG;28056
CabeceiraGrande;MG;6949
CaboVerde;MG;14075
CachoeiradaPrata;MG;3603
CachoeiradeMinas;MG;11547
CachoeiraDourada;MG;2692
Caetanópolis;MG;11624
Caeté;MG;44718
Caiana;MG;5496
Cajuri;MG;3987
Caldas;MG;14480
Camacho;MG;2901
Camanducaia;MG;21770
Cambuí;MG;29551
Cambuquira;MG;12814
Campanário;MG;3721
Campanha;MG;16665
Campestre;MG;21055
CampinaVerde;MG;19745
CampoAzul;MG;3817
CampoBelo;MG;54029
CampodoMeio;MG;11655
CampoFlorido;MG;8151
CamposAltos;MG;15461
CamposGerais;MG;28774
Canaã;MG;4563
Canápolis;MG;12150
CanaVerde;MG;5603
Candeias;MG;14886
Cantagalo;MG;4525
Caparaó;MG;5438
CapelaNova;MG;4653
Capelinha;MG;37784
Capetinga;MG;6920
CapimBranco;MG;9754
Capinópolis;MG;16173
CapitãoAndrade;MG;5468
CapitãoEnéas;MG;15234
Capitólio;MG;8632
Caputira;MG;9298
Caraí;MG;23685
Caranaíba;MG;3183
Carandaí;MG;25501
Carangola;MG;33000
Caratinga;MG;92062
Carbonita;MG;9405
Careaçu;MG;6757
CarlosChagas;MG;18837
Carmésia;MG;2632
CarmodaCachoeira;MG;12170
CarmodaMata;MG;11476
CarmodeMinas;MG;14859
CarmodoCajuru;MG;22478
CarmodoParanaíba;MG;30329
CarmodoRioClaro;MG;21225
CarmópolisdeMinas;MG;19355
Carneirinho;MG;10027
Carrancas;MG;4047
Carvalhópolis;MG;3579
Carvalhos;MG;4478
CasaGrande;MG;2257
CascalhoRico;MG;3075
Cássia;MG;17740
ConceiçãodaBarradeMinas;MG;3954
Cataguases;MG;75123
CatasAltas;MG;5376
CatasAltasdaNoruega;MG;3641
Catuji;MG;6311
Catuti;MG;4986
Caxambu;MG;21656
CedrodoAbaeté;MG;1164
CentraldeMinas;MG;7032
Centralina;MG;10350
Chácara;MG;3154
Chalé;MG;5704
ChapadadoNorte;MG;15356
ChapadaGaúcha;MG;13680
Chiador;MG;2687
Cipotânea;MG;6787
Claraval;MG;4843
ClarodosPoções;MG;7551
Cláudio;MG;28617
Coimbra;MG;7556
Coluna;MG;8873
ComendadorGomes;MG;3111
Comercinho;MG;6929
ConceiçãodaAparecida;MG;10292
ConceiçãodasPedras;MG;2812
ConceiçãodasAlagoas;MG;27893
ConceiçãodeIpanema;MG;4574
ConceiçãodoMatoDentro;MG;17842
ConceiçãodoPará;MG;5507
ConceiçãodoRioVerde;MG;13638
ConceiçãodosOuros;MG;11638
CônegoMarinho;MG;7642
Confins;MG;6730
Congonhal;MG;11950
Congonhas;MG;54762
CongonhasdoNorte;MG;5045
Conquista;MG;6939
ConselheiroLafaiete;MG;128589
ConselheiroPena;MG;22921
Consolação;MG;1783
Contagem;MG;663855
Coqueiral;MG;9159
CoraçãodeJesus;MG;26602
Cordisburgo;MG;8890
Cordislândia;MG;3538
Corinto;MG;23731
Coroaci;MG;9991
Coromandel;MG;27974
CoronelFabriciano;MG;109855
CoronelMurta;MG;9222
CoronelPacheco;MG;3086
CoronelXavierChaves;MG;3434
CórregoDanta;MG;3215
CórregodoBomJesus;MG;3704
CórregoFundo;MG;6337
CórregoNovo;MG;2771
CoutodeMagalhãesdeMinas;MG;4410
Crisólita;MG;6704
Cristais;MG;12798
Cristália;MG;5971
CristianoOtoni;MG;5150
Cristina;MG;10242
Crucilândia;MG;5034
CruzeirodaFortaleza;MG;3626
Cruzília;MG;15417
Cuparaque;MG;4982
CurraldeDentro;MG;7729
Curvelo;MG;80129
Datas;MG;5410
DelfimMoreira;MG;8025
Delfinópolis;MG;7114
Delta;MG;10533
Descoberto;MG;5013
DesterrodeEntreRios;MG;7243
DesterrodoMelo;MG;2901
Diamantina;MG;47723
DiogodeVasconcelos;MG;3802
Dionísio;MG;7729
Divinésia;MG;3417
Divino;MG;19931
DivinodasLaranjeiras;MG;4979
DivinolândiadeMinas;MG;7571
Divinópolis;MG;238230
DivisaAlegre;MG;6786
DivisaNova;MG;6011
Divisópolis;MG;11019
DomBosco;MG;3677
DomCavati;MG;5072
DomJoaquim;MG;4195
DomSilvério;MG;5237
DomViçoso;MG;3001
DonaEusébia;MG;6572
DoresdeCampos;MG;10153
DoresdeGuanhães;MG;5169
DoresdoIndaiá;MG;13483
DoresdoTurvo;MG;4259
Doresópolis;MG;1527
Douradoquara;MG;1908
Durandé;MG;7841
ElóiMendes;MG;28076
EngenheiroCaldas;MG;11134
EngenheiroNavarro;MG;7242
EntreFolhas;MG;5370
EntreRiosdeMinas;MG;15298
Ervália;MG;18895
Esmeraldas;MG;70552
EsperaFeliz;MG;24951
Espinosa;MG;31617
EspíritoSantodoDourado;MG;4692
Estiva;MG;11354
EstrelaDalva;MG;2343
EstreladoIndaiá;MG;3500
EstreladoSul;MG;7978
Eugenópolis;MG;11275
EwbankdaCâmara;MG;3913
Extrema;MG;36225
Fama;MG;2377
FariaLemos;MG;3241
FelíciodosSantos;MG;4753
SãoGonçalodoRioPreto;MG;3167
Felisburgo;MG;7457
Felixlândia;MG;15336
FernandesTourinho;MG;3431
Ferros;MG;9820
Fervedouro;MG;11006
Florestal;MG;7461
Formiga;MG;67683
Formoso;MG;9562
FortalezadeMinas;MG;4412
FortunadeMinas;MG;2947
FranciscoBadaró;MG;10332
FranciscoDumont;MG;5215
FranciscoSá;MG;26277
Franciscópolis;MG;5391
FreiGaspar;MG;5880
FreiInocêncio;MG;9611
FreiLagonegro;MG;3478
Fronteira;MG;18103
FronteiradosVales;MG;4581
FrutadeLeite;MG;5369
Frutal;MG;59496
Funilândia;MG;4349
Galiléia;MG;6817
Gameleiras;MG;5109
Glaucilândia;MG;3150
Goiabeira;MG;3353
Goianá;MG;3966
Gonçalves;MG;4350
Gonzaga;MG;6158
Gouveia;MG;11825
GovernadorValadares;MG;279885
GrãoMogol;MG;15836
Grupiara;MG;1388
Guanhães;MG;34319
Guapé;MG;14245
Guaraciaba;MG;10324
Guaraciama;MG;4972
Guaranésia;MG;19021
Guarani;MG;8911
Guarará;MG;3796
Guarda-Mor;MG;6580
Guaxupé;MG;51917
Guidoval;MG;7078
Guimarânia;MG;8039
Guiricema;MG;8392
Gurinhatã;MG;5639
Heliodora;MG;6558
Iapu;MG;11004
Ibertioga;MG;5021
Ibiá;MG;25199
Ibiaí;MG;8395
Ibiracatu;MG;5400
Ibiraci;MG;13828
Ibirité;MG;180204
IbitiúradeMinas;MG;3488
Ibituruna;MG;2989
IcaraídeMinas;MG;11990
Igarapé;MG;43045
Igaratinga;MG;10860
Iguatama;MG;7947
Ijaci;MG;6550
Ilicínea;MG;12375
ImbédeMinas;MG;6903
Inconfidentes;MG;7328
Indaiabira;MG;7351
Indianópolis;MG;6891
Ingaí;MG;2767
Inhapim;MG;24140
Inhaúma;MG;6271
Inimutaba;MG;7515
Ipaba;MG;18607
Ipanema;MG;19861
Ipatinga;MG;263410
Ipiaçu;MG;4221
Ipuiúna;MG;10079
IraídeMinas;MG;6987
Itabira;MG;120060
Itabirinha;MG;11512
Itabirito;MG;51875
Itacambira;MG;5385
Itacarambi;MG;18153
Itaguara;MG;13358
Itaipé;MG;12760
Itajubá;MG;96869
Itamarandiba;MG;34735
ItamaratideMinas;MG;4355
Itambacuri;MG;23211
ItambédoMatoDentro;MG;2081
Itamogi;MG;10192
Itamonte;MG;15579
Itanhandu;MG;15331
Itanhomi;MG;12228
Itaobim;MG;21062
Itapagipe;MG;15243
Itapecerica;MG;21762
Itapeva;MG;9783
Itatiaiuçu;MG;11146
ItaúdeMinas;MG;16108
Itaúna;MG;93214
Itaverava;MG;5419
Itinga;MG;14990
Itueta;MG;6051
Ituiutaba;MG;104671
Itumirim;MG;6023
Iturama;MG;39263
Itutinga;MG;3788
Jaboticatubas;MG;20143
Jacinto;MG;12326
Jacuí;MG;7686
Jacutinga;MG;25979
Jaguaraçu;MG;3133
Jaíba;MG;38909
Jampruca;MG;5404
Janaúba;MG;71648
Januária;MG;67742
Japaraíba;MG;4350
Japonvar;MG;7969
Jeceaba;MG;4912
JenipapodeMinas;MG;7692
Jequeri;MG;12386
Jequitaí;MG;7531
Jequitibá;MG;5211
Jequitinhonha;MG;25391
Jesuânia;MG;4787
Joaíma;MG;15432
Joanésia;MG;4573
JoãoMonlevade;MG;79910
JoãoPinheiro;MG;47452
JoaquimFelício;MG;4695
Jordânia;MG;10812
JoséGonçalvesdeMinas;MG;4501
JoséRaydan;MG;4995
Josenópolis;MG;4867
NovaUnião;MG;5725
Juatuba;MG;26946
JuizdeFora;MG;568873
Juramento;MG;4331
Juruaia;MG;10563
Juvenília;MG;5724
Ladainha;MG;18111
Lagamar;MG;7613
LagoadaPrata;MG;52165
LagoadosPatos;MG;4102
LagoaDourada;MG;13009
LagoaFormosa;MG;18052
LagoaGrande;MG;9532
LagoaSanta;MG;64527
Lajinha;MG;19923
Lambari;MG;20814
Lamim;MG;3391
Laranjal;MG;6810
Lassance;MG;6512
Lavras;MG;103773
LeandroFerreira;MG;3229
LemedoPrado;MG;4918
Leopoldina;MG;52587
Liberdade;MG;5069
LimaDuarte;MG;16698
LimeiradoOeste;MG;7536
Lontra;MG;9661
Luisburgo;MG;6266
Luislândia;MG;6699
Luminárias;MG;5446
Luz;MG;18215
Machacalis;MG;7111
Machado;MG;42133
MadredeDeusdeMinas;MG;5098
Malacacheta;MG;18650
Mamonas;MG;6543
Manga;MG;18407
Manhuaçu;MG;90229
Manhumirim;MG;22707
Mantena;MG;27644
Maravilhas;MG;7976
MardeEspanha;MG;12814
MariadaFé;MG;14095
Mariana;MG;60724
Marilac;MG;4115
MárioCampos;MG;15416
MaripádeMinas;MG;2973
Marliéria;MG;4039
Marmelópolis;MG;2755
MartinhoCampos;MG;13388
MartinsSoares;MG;8417
MataVerde;MG;8586
Materlândia;MG;4459
MateusLeme;MG;31086
MatiasBarbosa;MG;14468
MatiasCardoso;MG;11157
Matipó;MG;18908
MatoVerde;MG;12459
Matozinhos;MG;37820
Matutina;MG;3749
Medeiros;MG;3802
Medina;MG;20820
MendesPimentel;MG;6446
Mercês;MG;10739
Mesquita;MG;5605
MinasNovas;MG;31484
Minduri;MG;3894
Mirabela;MG;13589
Miradouro;MG;10754
Miraí;MG;15014
Miravânia;MG;4888
Moeda;MG;4919
Moema;MG;7517
Monjolos;MG;2220
MonsenhorPaulo;MG;8688
Montalvânia;MG;14877
MonteAlegredeMinas;MG;21120
MonteAzul;MG;20854
MonteBelo;MG;13166
MonteCarmelo;MG;47809
MonteFormoso;MG;4906
MonteSantodeMinas;MG;21524
MontesClaros;MG;409341
MonteSião;MG;23803
Montezuma;MG;8249
MoradaNovadeMinas;MG;8863
MorrodaGarça;MG;2462
MorrodoPilar;MG;3182
Munhoz;MG;6029
Muriaé;MG;108763
Mutum;MG;26979
Muzambinho;MG;20569
NacipRaydan;MG;3220
Nanuque;MG;40750
Naque;MG;6996
Natalândia;MG;3311
Natércia;MG;4730
Nazareno;MG;8608
Nepomuceno;MG;26769
Ninheira;MG;10295
NovaBelém;MG;3190
NovaEra;MG;17578
NovaLima;MG;94889
NovaMódica;MG;3600
NovaPonte;MG;15545
NovaPorteirinha;MG;7500
NovaResende;MG;16723
NovaSerrana;MG;102693
NovoCruzeiro;MG;31331
NovoOrientedeMinas;MG;10755
Novorizonte;MG;5299
Olaria;MG;1747
Olhos-d'Água;MG;6096
OlímpioNoronha;MG;2787
Oliveira;MG;41687
OliveiraFortes;MG;2133
OnçadePitangui;MG;3148
Oratórios;MG;4655
Orizânia;MG;8018
OuroBranco;MG;39500
OuroFino;MG;33639
OuroPreto;MG;74281
OuroVerdedeMinas;MG;5934
PadreCarvalho;MG;6378
PadreParaíso;MG;20154
Paineiras;MG;4486
Pains;MG;8283
PaiPedro;MG;6089
Paiva;MG;1529
Palma;MG;6616
Palmópolis;MG;5507
Papagaios;MG;15674
Paracatu;MG;93158
ParádeMinas;MG;93969
Paraguaçu;MG;21513
Paraisópolis;MG;21083
Paraopeba;MG;24540
Passabém;MG;1649
PassaQuatro;MG;16344
PassaTempo;MG;8084
PassaVinte;MG;2039
Passos;MG;114679
Patis;MG;5972
PatosdeMinas;MG;152488
Patrocínio;MG;90757
PatrocíniodoMuriaé;MG;5684
PaulaCândido;MG;9571
Paulistas;MG;4830
Pavão;MG;8450
Peçanha;MG;17541
PedraAzul;MG;24324
PedraBonita;MG;7097
PedradoAnta;MG;3052
PedradoIndaiá;MG;3972
PedraDourada;MG;2504
Pedralva;MG;11195
PedrasdeMariadaCruz;MG;12107
Pedrinópolis;MG;3635
PedroLeopoldo;MG;64258
PedroTeixeira;MG;1807
Pequeri;MG;3320
Pequi;MG;4406
Perdigão;MG;11506
Perdizes;MG;16168
Perdões;MG;21390
Periquito;MG;6810
Pescador;MG;4252
Piau;MG;2748
PiedadedeCaratinga;MG;8566
PiedadedePonteNova;MG;4140
PiedadedoRioGrande;MG;4497
PiedadedosGerais;MG;4982
Pimenta;MG;8660
Pingod'Água;MG;4941
Pintópolis;MG;7507
Piracema;MG;6409
Pirajuba;MG;6199
Piranga;MG;17626
Piranguçu;MG;5472
Piranguinho;MG;8596
Pirapetinga;MG;10752
Pirapora;MG;56428
Piraúba;MG;10787
Pitangui;MG;27989
Piumhi;MG;34691
Planura;MG;12133
PoçoFundo;MG;16791
PoçosdeCaldas;MG;167397
Pocrane;MG;8432
Pompéu;MG;31812
PonteNova;MG;59742
PontoChique;MG;4261
PontodosVolantes;MG;12121
Porteirinha;MG;37906
PortoFirme;MG;11279
Poté;MG;16555
PousoAlegre;MG;150737
PousoAlto;MG;5940
Prados;MG;9031
Prata;MG;27856
Pratápolis;MG;8603
Pratinha;MG;3603
PresidenteBernardes;MG;5369
PresidenteJuscelino;MG;3641
PresidenteKubitschek;MG;3002
PresidenteOlegário;MG;19573
AltoJequitibá;MG;8317
PrudentedeMorais;MG;10733
QuartelGeral;MG;3563
Queluzito;MG;1939
Raposos;MG;16354
RaulSoares;MG;23762
Recreio;MG;10517
Reduto;MG;7154
ResendeCosta;MG;11500
Resplendor;MG;17397
Ressaquinha;MG;4808
Riachinho;MG;8136
RiachodosMachados;MG;9481
RibeirãodasNeves;MG;334858
RibeirãoVermelho;MG;4033
RioAcima;MG;10312
RioCasca;MG;13564
RioDoce;MG;2610
RiodoPrado;MG;5150
RioEspera;MG;5474
RioManso;MG;5832
RioNovo;MG;8949
RioParanaíba;MG;12313
RioPardodeMinas;MG;30914
RioPiracicaba;MG;14339
RioPomba;MG;17910
RioPreto;MG;5476
RioVermelho;MG;12846
Ritápolis;MG;4604
RochedodeMinas;MG;2305
Rodeiro;MG;8109
Romaria;MG;3533
RosáriodaLimeira;MG;4594
Rubelita;MG;5995
Rubim;MG;10241
Sabará;MG;136344
Sabinópolis;MG;15470
Sacramento;MG;26185
Salinas;MG;41527
SaltodaDivisa;MG;7009
SantaBárbara;MG;31324
SantaBárbaradoLeste;MG;8147
SantaBárbaradoMonteVerde;MG;3150
SantaBárbaradoTugúrio;MG;4430
SantaCruzdeMinas;MG;8604
SantaCruzdeSalinas;MG;4142
SantaCruzdoEscalvado;MG;4758
SantaEfigêniadeMinas;MG;4409
SantaFédeMinas;MG;3846
SantaHelenadeMinas;MG;6366
SantaJuliana;MG;14003
SantaLuzia;MG;219134
SantaMargarida;MG;16208
SantaMariadeItabira;MG;10847
SantaMariadoSalto;MG;5232
SantaMariadoSuaçuí;MG;14615
SantanadaVargem;MG;7100
SantanadeCataguases;MG;3872
SantanadePirapama;MG;7642
SantanadoDeserto;MG;3976
SantanadoGarambéu;MG;2458
SantanadoJacaré;MG;4821
SantanadoManhuaçu;MG;8674
SantanadoParaíso;MG;34663
SantanadoRiacho;MG;4295
SantanadosMontes;MG;3777
SantaRitadeCaldas;MG;8949
SantaRitadeJacutinga;MG;4884
SantaRitadeMinas;MG;7212
SantaRitadeIbitipoca;MG;3425
SantaRitadoItueto;MG;5489
SantaRitadoSapucaí;MG;43260
SantaRosadaSerra;MG;3350
SantaVitória;MG;19742
SantoAntôniodoAmparo;MG;18525
SantoAntôniodoAventureiro;MG;3602
SantoAntôniodoGrama;MG;3911
SantoAntôniodoItambé;MG;3838
SantoAntôniodoJacinto;MG;11640
SantoAntôniodoMonte;MG;28243
SantoAntôniodoRetiro;MG;7277
SantoAntôniodoRioAbaixo;MG;1765
SantoHipólito;MG;3087
SantosDumont;MG;46487
SãoBentoAbade;MG;5286
SãoBrásdoSuaçuí;MG;3738
SãoDomingosdasDores;MG;5644
SãoDomingosdoPrata;MG;17359
SãoFélixdeMinas;MG;3369
SãoFrancisco;MG;56323
SãoFranciscodePaula;MG;6527
SãoFranciscodeSales;MG;6238
SãoFranciscodoGlória;MG;4844
SãoGeraldo;MG;12366
SãoGeraldodaPiedade;MG;3962
SãoGeraldodoBaixio;MG;4012
SãoGonçalodoAbaeté;MG;8389
SãoGonçalodoPará;MG;12411
SãoGonçalodoRioAbaixo;MG;10920
SãoGonçalodoSapucaí;MG;25449
SãoGotardo;MG;35469
SãoJoãoBatistadoGlória;MG;7453
SãoJoãodaLagoa;MG;4915
SãoJoãodaMata;MG;2749
SãoJoãodaPonte;MG;25165
SãoJoãodasMissões;MG;13014
SãoJoãodelRei;MG;90082
SãoJoãodoManhuaçu;MG;11559
SãoJoãodoManteninha;MG;5859
SãoJoãodoOriente;MG;7498
SãoJoãodoPacuí;MG;4419
SãoJoãodoParaíso;MG;23618
SãoJoãoEvangelista;MG;15774
SãoJoãoNepomuceno;MG;26361
SãoJoaquimdeBicas;MG;31578
SãoJosédaBarra;MG;7426
SãoJosédaLapa;MG;23766
SãoJosédaSafira;MG;4268
SãoJosédaVarginha;MG;5004
SãoJosédoAlegre;MG;4196
SãoJosédoDivino;MG;3860
SãoJosédoGoiabal;MG;5420
SãoJosédoJacuri;MG;6453
SãoJosédoMantimento;MG;2791
SãoLourenço;MG;45851
SãoMigueldoAnta;MG;6938
SãoPedrodaUnião;MG;4659
SãoPedrodosFerros;MG;7781
SãoPedrodoSuaçuí;MG;5246
SãoRomão;MG;12337
SãoRoquedeMinas;MG;7051
SãoSebastiãodaBelaVista;MG;5504
SãoSebastiãodaVargemAlegre;MG;3007
SãoSebastiãodoAnta;MG;6555
SãoSebastiãodoMaranhão;MG;10044
SãoSebastiãodoOeste;MG;6775
SãoSebastiãodoParaíso;MG;70956
SãoSebastiãodoRioPreto;MG;1506
SãoSebastiãodoRioVerde;MG;2241
SãoTiago;MG;10941
SãoTomásdeAquino;MG;7021
SãoThomédasLetras;MG;7089
SãoVicentedeMinas;MG;7753
Sapucaí-Mirim;MG;6930
Sardoá;MG;6300
Sarzedo;MG;32752
Setubinha;MG;12258
